index,Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
13243,State,Vermont,50.0,All,Sex,Female,Diabetes,0.1852,,,,
13246,State,Vermont,50.0,All,Sex,Male,Diabetes,0.2177,,,,
13256,State,Vermont,50.0,All,Sex,Female,Drug/Substance Abuse,0.0313,,,,
13259,State,Vermont,50.0,All,Sex,Male,Drug/Substance Abuse,0.0398,,,,
13269,State,Vermont,50.0,All,Sex,Female,HIV/AIDS,0.0007,,,,
13272,State,Vermont,50.0,All,Sex,Male,HIV/AIDS,0.0031,,,,
13282,State,Vermont,50.0,All,Sex,Female,Heart Failure,0.0881,,,,
13285,State,Vermont,50.0,All,Sex,Male,Heart Failure,0.1005,,,,
13295,State,Vermont,50.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0046,,,,
13298,State,Vermont,50.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0082,,,,
13308,State,Vermont,50.0,All,Sex,Female,Hyperlipidemia,0.2954,,,,
13311,State,Vermont,50.0,All,Sex,Male,Hyperlipidemia,0.3193,,,,
13321,State,Vermont,50.0,All,Sex,Female,Hypertension,0.4469,,,,
13324,State,Vermont,50.0,All,Sex,Male,Hypertension,0.4407,,,,
13334,State,Vermont,50.0,All,Sex,Female,Ischemic Heart Disease,0.1642,,,,
13337,State,Vermont,50.0,All,Sex,Male,Ischemic Heart Disease,0.2666,,,,
13347,State,Vermont,50.0,All,Sex,Female,Osteoporosis,0.0743,,,,
13350,State,Vermont,50.0,All,Sex,Male,Osteoporosis,0.0089,,,,
13360,State,Vermont,50.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.019,,,,
13363,State,Vermont,50.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0242,,,,
13373,State,Vermont,50.0,All,Sex,Female,Stroke,0.0232,,,,
13376,State,Vermont,50.0,All,Sex,Male,Stroke,0.0255,,,,
13386,State,Virgin Islands,,All,Sex,Female,Alcohol Abuse,0.0038,,,,
13389,State,Virgin Islands,,All,Sex,Male,Alcohol Abuse,0.0162,,,,
13399,State,Virgin Islands,,All,Sex,Female,Alzheimer's Disease/Dementia,0.0752,,,,
13402,State,Virgin Islands,,All,Sex,Male,Alzheimer's Disease/Dementia,0.0712,,,,
13412,State,Virgin Islands,,All,Sex,Female,Arthritis,0.2253,,,,
13415,State,Virgin Islands,,All,Sex,Male,Arthritis,0.1323,,,,
13425,State,Virgin Islands,,All,Sex,Female,Asthma,0.0228,,,,
13428,State,Virgin Islands,,All,Sex,Male,Asthma,0.0092,,,,
13438,State,Virgin Islands,,All,Sex,Female,Atrial Fibrillation,0.0267,,,,
13441,State,Virgin Islands,,All,Sex,Male,Atrial Fibrillation,0.0343,,,,
13464,State,Virgin Islands,,All,Sex,Female,COPD,0.0165,,,,
13467,State,Virgin Islands,,All,Sex,Male,COPD,0.0217,,,,
13477,State,Virgin Islands,,All,Sex,Female,Cancer,0.0485,,,,
13480,State,Virgin Islands,,All,Sex,Male,Cancer,0.1182,,,,
13490,State,Virgin Islands,,All,Sex,Female,Chronic Kidney Disease,0.1877,,,,
13493,State,Virgin Islands,,All,Sex,Male,Chronic Kidney Disease,0.2039,,,,
13503,State,Virgin Islands,,All,Sex,Female,Depression,0.045,,,,
13506,State,Virgin Islands,,All,Sex,Male,Depression,0.0262,,,,
13516,State,Virgin Islands,,All,Sex,Female,Diabetes,0.364,,,,
13519,State,Virgin Islands,,All,Sex,Male,Diabetes,0.3031,,,,
13529,State,Virgin Islands,,All,Sex,Female,Drug/Substance Abuse,0.002,,,,
13532,State,Virgin Islands,,All,Sex,Male,Drug/Substance Abuse,0.0071,,,,
13542,State,Virgin Islands,,All,Sex,Female,HIV/AIDS,0.0031,,,,
13545,State,Virgin Islands,,All,Sex,Male,HIV/AIDS,0.0027,,,,
13555,State,Virgin Islands,,All,Sex,Female,Heart Failure,0.0704,,,,
13558,State,Virgin Islands,,All,Sex,Male,Heart Failure,0.0828,,,,
13568,State,Virgin Islands,,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0022,,,,
13571,State,Virgin Islands,,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0039,,,,
13581,State,Virgin Islands,,All,Sex,Female,Hyperlipidemia,0.3436,,,,
13584,State,Virgin Islands,,All,Sex,Male,Hyperlipidemia,0.2509,,,,
13594,State,Virgin Islands,,All,Sex,Female,Hypertension,0.5717,,,,
13597,State,Virgin Islands,,All,Sex,Male,Hypertension,0.4492,,,,
13607,State,Virgin Islands,,All,Sex,Female,Ischemic Heart Disease,0.0921,,,,
13610,State,Virgin Islands,,All,Sex,Male,Ischemic Heart Disease,0.1285,,,,
13620,State,Virgin Islands,,All,Sex,Female,Osteoporosis,0.0436,,,,
13623,State,Virgin Islands,,All,Sex,Male,Osteoporosis,0.0023,,,,
13633,State,Virgin Islands,,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.011,,,,
13636,State,Virgin Islands,,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0128,,,,
13646,State,Virgin Islands,,All,Sex,Female,Stroke,0.0244,,,,
13649,State,Virgin Islands,,All,Sex,Male,Stroke,0.0313,,,,
13659,State,Virginia,51.0,All,Sex,Female,Alcohol Abuse,0.01,,,,
13662,State,Virginia,51.0,All,Sex,Male,Alcohol Abuse,0.0294,,,,
13672,State,Virginia,51.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1169,,,,
13675,State,Virginia,51.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0878,,,,
13685,State,Virginia,51.0,All,Sex,Female,Arthritis,0.3749,,,,
13688,State,Virginia,51.0,All,Sex,Male,Arthritis,0.2648,,,,
13698,State,Virginia,51.0,All,Sex,Female,Asthma,0.0666,,,,
13701,State,Virginia,51.0,All,Sex,Male,Asthma,0.0324,,,,
13711,State,Virginia,51.0,All,Sex,Female,Atrial Fibrillation,0.0742,,,,
13714,State,Virginia,51.0,All,Sex,Male,Atrial Fibrillation,0.0961,,,,
13724,State,Virginia,51.0,All,Sex,Female,Autism Spectrum Disorders,0.001,,,,
13727,State,Virginia,51.0,All,Sex,Male,Autism Spectrum Disorders,0.0035,,,,
13737,State,Virginia,51.0,All,Sex,Female,COPD,0.1044,,,,
13740,State,Virginia,51.0,All,Sex,Male,COPD,0.1071,,,,
13750,State,Virginia,51.0,All,Sex,Female,Cancer,0.0801,,,,
13753,State,Virginia,51.0,All,Sex,Male,Cancer,0.0956,,,,
13763,State,Virginia,51.0,All,Sex,Female,Chronic Kidney Disease,0.2235,,,,
13766,State,Virginia,51.0,All,Sex,Male,Chronic Kidney Disease,0.2591,,,,
13776,State,Virginia,51.0,All,Sex,Female,Depression,0.2139,,,,
13779,State,Virginia,51.0,All,Sex,Male,Depression,0.1219,,,,
13789,State,Virginia,51.0,All,Sex,Female,Diabetes,0.2591,,,,
13792,State,Virginia,51.0,All,Sex,Male,Diabetes,0.2937,,,,
13802,State,Virginia,51.0,All,Sex,Female,Drug/Substance Abuse,0.0239,,,,
13805,State,Virginia,51.0,All,Sex,Male,Drug/Substance Abuse,0.0272,,,,
13815,State,Virginia,51.0,All,Sex,Female,HIV/AIDS,0.0015,,,,
13818,State,Virginia,51.0,All,Sex,Male,HIV/AIDS,0.0042,,,,
13828,State,Virginia,51.0,All,Sex,Female,Heart Failure,0.1218,,,,
13831,State,Virginia,51.0,All,Sex,Male,Heart Failure,0.1358,,,,
13841,State,Virginia,51.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.005,,,,
13844,State,Virginia,51.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0089,,,,
13854,State,Virginia,51.0,All,Sex,Female,Hyperlipidemia,0.504,,,,
13857,State,Virginia,51.0,All,Sex,Male,Hyperlipidemia,0.5121,,,,
13867,State,Virginia,51.0,All,Sex,Female,Hypertension,0.6002,,,,
13870,State,Virginia,51.0,All,Sex,Male,Hypertension,0.584,,,,
13880,State,Virginia,51.0,All,Sex,Female,Ischemic Heart Disease,0.1906,,,,
13883,State,Virginia,51.0,All,Sex,Male,Ischemic Heart Disease,0.3033,,,,
13893,State,Virginia,51.0,All,Sex,Female,Osteoporosis,0.0989,,,,
13896,State,Virginia,51.0,All,Sex,Male,Osteoporosis,0.0113,,,,
13906,State,Virginia,51.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0242,,,,
13909,State,Virginia,51.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0258,,,,
13919,State,Virginia,51.0,All,Sex,Female,Stroke,0.0373,,,,
13922,State,Virginia,51.0,All,Sex,Male,Stroke,0.0386,,,,
13932,State,Washington,53.0,All,Sex,Female,Alcohol Abuse,0.0136,,,,
13935,State,Washington,53.0,All,Sex,Male,Alcohol Abuse,0.03,,,,
13945,State,Washington,53.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1012,,,,
13948,State,Washington,53.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0756,,,,
13958,State,Washington,53.0,All,Sex,Female,Arthritis,0.3189,,,,
13961,State,Washington,53.0,All,Sex,Male,Arthritis,0.2194,,,,
13971,State,Washington,53.0,All,Sex,Female,Asthma,0.0552,,,,
13974,State,Washington,53.0,All,Sex,Male,Asthma,0.0277,,,,
13984,State,Washington,53.0,All,Sex,Female,Atrial Fibrillation,0.0725,,,,
13987,State,Washington,53.0,All,Sex,Male,Atrial Fibrillation,0.0924,,,,
13997,State,Washington,53.0,All,Sex,Female,Autism Spectrum Disorders,0.0011,,,,
14000,State,Washington,53.0,All,Sex,Male,Autism Spectrum Disorders,0.0033,,,,
14010,State,Washington,53.0,All,Sex,Female,COPD,0.0839,,,,
14013,State,Washington,53.0,All,Sex,Male,COPD,0.086,,,,
14023,State,Washington,53.0,All,Sex,Female,Cancer,0.069,,,,
14026,State,Washington,53.0,All,Sex,Male,Cancer,0.0789,,,,
14036,State,Washington,53.0,All,Sex,Female,Chronic Kidney Disease,0.1989,,,,
14039,State,Washington,53.0,All,Sex,Male,Chronic Kidney Disease,0.2173,,,,
14049,State,Washington,53.0,All,Sex,Female,Depression,0.2077,,,,
14052,State,Washington,53.0,All,Sex,Male,Depression,0.1176,,,,
14062,State,Washington,53.0,All,Sex,Female,Diabetes,0.2026,,,,
14065,State,Washington,53.0,All,Sex,Male,Diabetes,0.2349,,,,
14075,State,Washington,53.0,All,Sex,Female,Drug/Substance Abuse,0.0356,,,,
14078,State,Washington,53.0,All,Sex,Male,Drug/Substance Abuse,0.0377,,,,
14088,State,Washington,53.0,All,Sex,Female,HIV/AIDS,0.0006,,,,
14091,State,Washington,53.0,All,Sex,Male,HIV/AIDS,0.0039,,,,
14101,State,Washington,53.0,All,Sex,Female,Heart Failure,0.1109,,,,
14104,State,Washington,53.0,All,Sex,Male,Heart Failure,0.1269,,,,
14114,State,Washington,53.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0069,,,,
14117,State,Washington,53.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0113,,,,
14127,State,Washington,53.0,All,Sex,Female,Hyperlipidemia,0.3426,,,,
14130,State,Washington,53.0,All,Sex,Male,Hyperlipidemia,0.3576,,,,
14140,State,Washington,53.0,All,Sex,Female,Hypertension,0.4591,,,,
14143,State,Washington,53.0,All,Sex,Male,Hypertension,0.4491,,,,
14153,State,Washington,53.0,All,Sex,Female,Ischemic Heart Disease,0.1516,,,,
14156,State,Washington,53.0,All,Sex,Male,Ischemic Heart Disease,0.2527,,,,
14166,State,Washington,53.0,All,Sex,Female,Osteoporosis,0.0893,,,,
14169,State,Washington,53.0,All,Sex,Male,Osteoporosis,0.0112,,,,
14179,State,Washington,53.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0189,,,,
14182,State,Washington,53.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0235,,,,
14192,State,Washington,53.0,All,Sex,Female,Stroke,0.0282,,,,
14195,State,Washington,53.0,All,Sex,Male,Stroke,0.0291,,,,
14205,State,West Virginia,54.0,All,Sex,Female,Alcohol Abuse,0.0094,,,,
14208,State,West Virginia,54.0,All,Sex,Male,Alcohol Abuse,0.0327,,,,
14218,State,West Virginia,54.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1213,,,,
14221,State,West Virginia,54.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0792,,,,
14231,State,West Virginia,54.0,All,Sex,Female,Arthritis,0.4347,,,,
14234,State,West Virginia,54.0,All,Sex,Male,Arthritis,0.2963,,,,
14244,State,West Virginia,54.0,All,Sex,Female,Asthma,0.0671,,,,
14247,State,West Virginia,54.0,All,Sex,Male,Asthma,0.0315,,,,
14257,State,West Virginia,54.0,All,Sex,Female,Atrial Fibrillation,0.0814,,,,
14260,State,West Virginia,54.0,All,Sex,Male,Atrial Fibrillation,0.0843,,,,
14270,State,West Virginia,54.0,All,Sex,Female,Autism Spectrum Disorders,0.0012,,,,
14273,State,West Virginia,54.0,All,Sex,Male,Autism Spectrum Disorders,0.004,,,,
14283,State,West Virginia,54.0,All,Sex,Female,COPD,0.1813,,,,
14286,State,West Virginia,54.0,All,Sex,Male,COPD,0.1691,,,,
14296,State,West Virginia,54.0,All,Sex,Female,Cancer,0.0723,,,,
14299,State,West Virginia,54.0,All,Sex,Male,Cancer,0.0696,,,,
14309,State,West Virginia,54.0,All,Sex,Female,Chronic Kidney Disease,0.2689,,,,
14312,State,West Virginia,54.0,All,Sex,Male,Chronic Kidney Disease,0.2586,,,,
14322,State,West Virginia,54.0,All,Sex,Female,Depression,0.2908,,,,
14325,State,West Virginia,54.0,All,Sex,Male,Depression,0.1656,,,,
14335,State,West Virginia,54.0,All,Sex,Female,Diabetes,0.3054,,,,
14338,State,West Virginia,54.0,All,Sex,Male,Diabetes,0.3064,,,,
14348,State,West Virginia,54.0,All,Sex,Female,Drug/Substance Abuse,0.039,,,,
14351,State,West Virginia,54.0,All,Sex,Male,Drug/Substance Abuse,0.048,,,,
14361,State,West Virginia,54.0,All,Sex,Female,HIV/AIDS,0.0006,,,,
14364,State,West Virginia,54.0,All,Sex,Male,HIV/AIDS,0.0025,,,,
14374,State,West Virginia,54.0,All,Sex,Female,Heart Failure,0.1554,,,,
14377,State,West Virginia,54.0,All,Sex,Male,Heart Failure,0.1464,,,,
14387,State,West Virginia,54.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0052,,,,
14390,State,West Virginia,54.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0098,,,,
14400,State,West Virginia,54.0,All,Sex,Female,Hyperlipidemia,0.5403,,,,
14403,State,West Virginia,54.0,All,Sex,Male,Hyperlipidemia,0.4829,,,,
14413,State,West Virginia,54.0,All,Sex,Female,Hypertension,0.654,,,,
14416,State,West Virginia,54.0,All,Sex,Male,Hypertension,0.5842,,,,
14426,State,West Virginia,54.0,All,Sex,Female,Ischemic Heart Disease,0.2886,,,,
14429,State,West Virginia,54.0,All,Sex,Male,Ischemic Heart Disease,0.3506,,,,
14439,State,West Virginia,54.0,All,Sex,Female,Osteoporosis,0.0947,,,,
14442,State,West Virginia,54.0,All,Sex,Male,Osteoporosis,0.0094,,,,
14452,State,West Virginia,54.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.028,,,,
14455,State,West Virginia,54.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0276,,,,
14465,State,West Virginia,54.0,All,Sex,Female,Stroke,0.0375,,,,
14468,State,West Virginia,54.0,All,Sex,Male,Stroke,0.0336,,,,
14478,State,Wisconsin,55.0,All,Sex,Female,Alcohol Abuse,0.015,,,,
14481,State,Wisconsin,55.0,All,Sex,Male,Alcohol Abuse,0.0345,,,,
14491,State,Wisconsin,55.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1023,,,,
14494,State,Wisconsin,55.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0756,,,,
14504,State,Wisconsin,55.0,All,Sex,Female,Arthritis,0.3397,,,,
14507,State,Wisconsin,55.0,All,Sex,Male,Arthritis,0.2404,,,,
14517,State,Wisconsin,55.0,All,Sex,Female,Asthma,0.0622,,,,
14520,State,Wisconsin,55.0,All,Sex,Male,Asthma,0.0316,,,,
14530,State,Wisconsin,55.0,All,Sex,Female,Atrial Fibrillation,0.0723,,,,
14533,State,Wisconsin,55.0,All,Sex,Male,Atrial Fibrillation,0.0928,,,,
14543,State,Wisconsin,55.0,All,Sex,Female,Autism Spectrum Disorders,0.002,,,,
14546,State,Wisconsin,55.0,All,Sex,Male,Autism Spectrum Disorders,0.0063,,,,
14556,State,Wisconsin,55.0,All,Sex,Female,COPD,0.092,,,,
14559,State,Wisconsin,55.0,All,Sex,Male,COPD,0.0927,,,,
14569,State,Wisconsin,55.0,All,Sex,Female,Cancer,0.0739,,,,
14572,State,Wisconsin,55.0,All,Sex,Male,Cancer,0.0826,,,,
14582,State,Wisconsin,55.0,All,Sex,Female,Chronic Kidney Disease,0.2229,,,,
14585,State,Wisconsin,55.0,All,Sex,Male,Chronic Kidney Disease,0.241,,,,
14595,State,Wisconsin,55.0,All,Sex,Female,Depression,0.2263,,,,
14598,State,Wisconsin,55.0,All,Sex,Male,Depression,0.1324,,,,
14608,State,Wisconsin,55.0,All,Sex,Female,Diabetes,0.2123,,,,
14611,State,Wisconsin,55.0,All,Sex,Male,Diabetes,0.2474,,,,
14621,State,Wisconsin,55.0,All,Sex,Female,Drug/Substance Abuse,0.0252,,,,
14624,State,Wisconsin,55.0,All,Sex,Male,Drug/Substance Abuse,0.0285,,,,
14634,State,Wisconsin,55.0,All,Sex,Female,HIV/AIDS,0.0005,,,,
14637,State,Wisconsin,55.0,All,Sex,Male,HIV/AIDS,0.0025,,,,
14647,State,Wisconsin,55.0,All,Sex,Female,Heart Failure,0.1219,,,,
14650,State,Wisconsin,55.0,All,Sex,Male,Heart Failure,0.1328,,,,
14660,State,Wisconsin,55.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.003,,,,
14663,State,Wisconsin,55.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0059,,,,
14673,State,Wisconsin,55.0,All,Sex,Female,Hyperlipidemia,0.4145,,,,
14676,State,Wisconsin,55.0,All,Sex,Male,Hyperlipidemia,0.4217,,,,
14686,State,Wisconsin,55.0,All,Sex,Female,Hypertension,0.5092,,,,
14689,State,Wisconsin,55.0,All,Sex,Male,Hypertension,0.4859,,,,
14699,State,Wisconsin,55.0,All,Sex,Female,Ischemic Heart Disease,0.1817,,,,
14702,State,Wisconsin,55.0,All,Sex,Male,Ischemic Heart Disease,0.2866,,,,
14712,State,Wisconsin,55.0,All,Sex,Female,Osteoporosis,0.0923,,,,
14715,State,Wisconsin,55.0,All,Sex,Male,Osteoporosis,0.0129,,,,
14725,State,Wisconsin,55.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0241,,,,
14728,State,Wisconsin,55.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0286,,,,
14738,State,Wisconsin,55.0,All,Sex,Female,Stroke,0.026,,,,
14741,State,Wisconsin,55.0,All,Sex,Male,Stroke,0.0271,,,,
14751,State,Wyoming,56.0,All,Sex,Female,Alcohol Abuse,0.0109,,,,
14754,State,Wyoming,56.0,All,Sex,Male,Alcohol Abuse,0.0252,,,,
14764,State,Wyoming,56.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.0903,,,,
14767,State,Wyoming,56.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0625,,,,
14777,State,Wyoming,56.0,All,Sex,Female,Arthritis,0.306,,,,
14780,State,Wyoming,56.0,All,Sex,Male,Arthritis,0.219,,,,
14790,State,Wyoming,56.0,All,Sex,Female,Asthma,0.0406,,,,
14793,State,Wyoming,56.0,All,Sex,Male,Asthma,0.0201,,,,
14803,State,Wyoming,56.0,All,Sex,Female,Atrial Fibrillation,0.0602,,,,
14806,State,Wyoming,56.0,All,Sex,Male,Atrial Fibrillation,0.0703,,,,
14816,State,Wyoming,56.0,All,Sex,Female,Autism Spectrum Disorders,0.0009,,,,
14819,State,Wyoming,56.0,All,Sex,Male,Autism Spectrum Disorders,0.0031,,,,
14829,State,Wyoming,56.0,All,Sex,Female,COPD,0.1109,,,,
14832,State,Wyoming,56.0,All,Sex,Male,COPD,0.0991,,,,
14842,State,Wyoming,56.0,All,Sex,Female,Cancer,0.0581,,,,
14845,State,Wyoming,56.0,All,Sex,Male,Cancer,0.0741,,,,
14855,State,Wyoming,56.0,All,Sex,Female,Chronic Kidney Disease,0.1472,,,,
14858,State,Wyoming,56.0,All,Sex,Male,Chronic Kidney Disease,0.1659,,,,
14868,State,Wyoming,56.0,All,Sex,Female,Depression,0.196,,,,
14871,State,Wyoming,56.0,All,Sex,Male,Depression,0.0987,,,,
14881,State,Wyoming,56.0,All,Sex,Female,Diabetes,0.1887,,,,
14884,State,Wyoming,56.0,All,Sex,Male,Diabetes,0.2093,,,,
14894,State,Wyoming,56.0,All,Sex,Female,Drug/Substance Abuse,0.0221,,,,
14897,State,Wyoming,56.0,All,Sex,Male,Drug/Substance Abuse,0.0214,,,,
14907,State,Wyoming,56.0,All,Sex,Female,HIV/AIDS,0.0003,,,,
14910,State,Wyoming,56.0,All,Sex,Male,HIV/AIDS,0.0012,,,,
14920,State,Wyoming,56.0,All,Sex,Female,Heart Failure,0.1058,,,,
14923,State,Wyoming,56.0,All,Sex,Male,Heart Failure,0.1125,,,,
14933,State,Wyoming,56.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0031,,,,
14936,State,Wyoming,56.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0053,,,,
14946,State,Wyoming,56.0,All,Sex,Female,Hyperlipidemia,0.2416,,,,
14949,State,Wyoming,56.0,All,Sex,Male,Hyperlipidemia,0.2483,,,,
14959,State,Wyoming,56.0,All,Sex,Female,Hypertension,0.4191,,,,
14962,State,Wyoming,56.0,All,Sex,Male,Hypertension,0.3869,,,,
14972,State,Wyoming,56.0,All,Sex,Female,Ischemic Heart Disease,0.1586,,,,
14975,State,Wyoming,56.0,All,Sex,Male,Ischemic Heart Disease,0.2475,,,,
14985,State,Wyoming,56.0,All,Sex,Female,Osteoporosis,0.0826,,,,
14988,State,Wyoming,56.0,All,Sex,Male,Osteoporosis,0.01,,,,
14998,State,Wyoming,56.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0145,,,,
15001,State,Wyoming,56.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0164,,,,
15011,State,Wyoming,56.0,All,Sex,Female,Stroke,0.0219,,,,
15014,State,Wyoming,56.0,All,Sex,Male,Stroke,0.02,,,,
